week_start,week,pl,route_day,visit_kind,stop,account,role,band,tier,wave,spine_2026,total_b2b,practice_type,city,days_since_visit_jul16,is_first_visit,cycle
2026-08-10,W2,Coty,C-R05,Cadence revisit,2,Be Well Medical Center,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,17,PCP,Berkley,86.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R07,Cadence revisit,1,Epic Primary Care - Ferndale,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,4,PCP,Ferndale,56.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R07,Cadence revisit,2,Madison Medical Arts,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Madison Heights,22.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R07,Cadence revisit,3,Barry S Meyer DO PC,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Warren,45.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,1,"Trinity IHA Orthopedics - Brighton,",Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Brighton,440.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,2,Core Institute - Brighton,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Brighton,93.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,3,Restorative Physical Medicine - Brighton,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Brighton,272.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,4,Lederman Kwartowitz - Brighton,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Brighton,155.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,5,Providence Family & Athletic Medicine,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Milford,0.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,6,Oakland Internal Medicine Associates - Henry Ford,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,Milford,0.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,7,Prime Internal Medicine (MDVIP),Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Milford Charter Township,0.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,8,DMC Primary and Specialty Care - Milford,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Milford Charter Township,0.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R10,First pass,9,North Valley Internal Medicine,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,3,PCP,Highland Charter Township,0.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,1,Henry Ford St. John Center for Wellness,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,3,PCP,Roseville,21.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,2,Sudha Nannapaneni MD,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Roseville,21.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,3,Corewell Health Medical Group East,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Roseville,21.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,4,Michigan Surgery Specialists  - Roseville,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Roseville,9.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,5,Michigan Institute for Neurological Disorders (MIND) - Roseville,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,Pain,Roseville,21.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,6,Corewell Health Family Medicine -SAINT CLAIR SHORES,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,SAINT CLAIR SHORES,28.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,7,Premier Orthopedics & Sports Medicine,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,St. Clair Shores,304.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,8,Henry Ford Health Medical Center (Ascension),Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,St. Clair Shores,28.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,9,Shores Internal Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Saint Clair Shores,21.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R11,First pass,10,ESSENTIAL CARE FAMILY MEDICINE,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,SAINT CLAIR SHORES,21.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,1,Emil Sitto MD,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Macomb,6.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,2,McLaren Macomb Primary Care,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Pain,Macomb,6.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,3,Romeo Plank Family Practice,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Macomb,6.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,4,Cornerstone Internal Medicine,Reactivate,One Spine Patient,Tier 1,Wave 2,1,2,PCP,Macomb,308.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,5,Silver Pine Medical Group Romeo Plank,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Macomb,6.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,6,Neuro Pain Consultants - Macomb,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Macomb,20.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,7,Frederick Karoub MD PC,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,PCP,Royal Oak,29.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,8,Epic Healthcare - Southfield,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,SOUTHFIELD,133.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,9,Medpointe urgent care - St Clair Shores,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Urgent Care,St. Clair Shores,28.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Coty,C-R12,First pass,10,Belamedica,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Troy,21.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R04,Cadence revisit,1,OAK STREET HEALTH CHERRY HILL,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,21,PCP,INKSTER,85.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R04,Cadence revisit,2,"APOLLO HEALTH SERVICES, PC",Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,GARDEN CITY,84.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R04,Cadence revisit,3,Plymouth physical therapy services,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PT,Garden City,84.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R05,Cadence revisit,1,Eastpointe Family Physicians,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,4,PCP,Eastpointe,65.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R05,Cadence revisit,2,QuickDoc Urgent Care,Protect,Repeat Spine Referrer,Tier 1,Wave 1,4,4,Urgent Care,Eastpointe,65.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R07,Cadence revisit,1,NORLIVO INTERNAL MEDICINE,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,10,Orthopedic,Livonia,37.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,1,FARMBROOK INTERVENTIONAL PAIN AND EMG,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Pain,SOUTHFIELD,15.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,2,Glazer Spine Center- use,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Chiropractor,Southfield,7.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,3,Leonard Sahn MD,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Southfield,15.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,4,Pain Clinic of Michigan,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Pain,Farmington Hills,57.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,5,"IMMEDIATE CARE MEDICAL CENTER, PC",Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,FARMINGTON HILLS,66.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,6,Premier Medicine Medical Center - Livonia,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,7,Urgent Care,Livonia,20.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,7,Botsford General Hospital,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Livonia,20.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,8,Corewell Health Urgent Care,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Urgent Care,FARMINGTON HILLS,66.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,9,MICHIGAN ORTHOPEDIC SPECIALISTS - Farmington Hills,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,FARMINGTON HILLS,14.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R11,First pass,10,SPECIALISTS IN SPINE SURGERY - Farmington Hills,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,FARMINGTON HILLS,154.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,1,UofM Canton Health Center General Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Canton,35.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,2,UofM Pain Management - Canton,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Pain,Canton,35.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,3,All-Pro Physical Therapy,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Canton,44.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,4,Advanced Primary Care,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,CANTON,44.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,5,Care Medical Clinic of Canton,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Canton,44.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,6,A1 Family Medicine,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,3,PCP,Canton,14.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,7,CoreWell Health Family Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,10,PCP,Canton,14.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,8,Michigan family wellness,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Pain,CANTON,14.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,9,Sarju Shah Family Medicine and Geriatrics,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Canton,14.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R13,First pass,10,BEAUMONT CHERRY HILL INTERNAL MEDICAL ASSOCIATES CANTON,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,CANTON,41.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,1,MDVIP-Novi,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Novi,23.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,2,Rivi Medical Associates,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Novi,23.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,3,Park Internal Medicine,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Novi,23.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,4,Park Family Practice - Novi,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,PCP,NOVI,23.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,5,Karma Internists,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,NOVI,42.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,6,"Providence Internal Medicine, Diabetes/Endocrinology",Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,NOVI,6.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,7,IEP Urgent Care- Novi,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Urgent Care,Novi,22.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,8,Corewell Health Family Care of Novi,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,5,PCP,NOVI,6.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Jasmine,J-R14,First pass,9,Corewell Urgent Care - Novi,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,Urgent Care,Novi,23.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R02,Cadence revisit,1,Hesselberg Chiropractic,Protect,Repeat Spine Referrer,Tier 1,Wave 1,23,23,Chiropractor,Ypsilanti,80.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R02,Cadence revisit,2,Park Medical Centers,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,12,PCP,Livonia,16.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R03,Cadence revisit,1,Corewell Internal Medicine Southfield,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Southfield,50.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R03,Cadence revisit,2,Safir Law,Protect,Repeat Spine Referrer,Tier 1,Wave 2,2,2,Attorney / Legal,Southfield,139.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R03,Cadence revisit,3,Henry Ford Primary Care Center - 160,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,6,PCP,Farmington Hills,69.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R03,Cadence revisit,4,Michigan Auto Law,Protect,Repeat Spine Referrer,Tier 1,Wave 1,10,15,Attorney / Legal,Farmington Hills,78.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R03,Cadence revisit,5,"FARMINGTON HILLS  FAMILY PHYSICIANS, PLLC",Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,2,PCP,FARMINGTON HILLS,66.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R03,Cadence revisit,6,ORCHARD PRIMARY CARE,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,FARMINGTON HILLS,64.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R03,Cadence revisit,7,Ivy Rehab - Farmington,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PT,Farmington,38.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R06,Cadence revisit,1,Levine Clinic of Chiropractic,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,5,Chiropractor,Farmington Hills,69.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R06,Cadence revisit,2,Jian Zu MD,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Southfield,50.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R06,Cadence revisit,3,Carson Center Specialty,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PCP,SOUTHFIELD,50.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R06,Cadence revisit,4,Ross Law,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,7,Attorney / Legal,Southfield,48.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,1,Lupo Chiropractic Center,Reactivate,One Spine Patient,Tier 1,Wave 2,1,1,Chiropractor,Roseville,73.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,2,Legacy Family Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,4,PCP,Sterling Heights,24.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,3,Henry Ford Warren Family Physicians,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,4,PCP,Warren,1.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,4,Northpointe Pediatrics,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,4,Pediatrics,Warren,1.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,5,Pulmonary & Medical Associates,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,8,PCP,Warren,3.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,6,"FERRIS, MARY C, MEDICAL GROUP",Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,7,PCP,WARREN,3.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,7,METROPOLITAN MEDICAL ASSOCIATES,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,WARREN,3.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,8,Health Care Medical Center,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Center Line,3.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R11,First pass,9,Corewell Health-East,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Warren,3.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,1,Neil King Physical Therapy,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PT,Rochester Hills,38.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,2,Troy Internal Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Troy,62.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,3,Clawson Internists,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Clawson,1.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,4,MedPro Primary Care,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,4,Urgent Care,Madison Heights,31.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,5,Oakland Family Practice,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,17,PCP,Warren,31.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,6,Sterling Family Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,Warren,3.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,7,Metro Medical Practice,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PCP,Troy,59.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,8,Purdy Chiropractic Center,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Chiropractor,Sterling Heights,28.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,9,Plumbrook Medical Center,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Sterling Heights,24.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R12,First pass,10,BASEL BRIKHO MEDICAL GROUP - use this one,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,STERLING HEIGHTS,41.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R17,Producer sweep,1,Swetech Medical Center,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,2,PCP,Clinton Township,31.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R17,Producer sweep,2,MNP,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,11,PCP,Utica,24.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Kristen,K-R17,Producer sweep,3,Team Rehabilitation  - Washington,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,2,PT,Washington,21.0,True,"C2 (validated universe, routes v2)"
2026-08-10,W2,Sean,S-R01,Cadence revisit,1,Ryan Medical Associates,Protect,Repeat Spine Referrer,Tier 1,Core Sterling / Macomb Lane,2,3,PCP,Warren,87.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Sean,S-R01,Cadence revisit,2,Michigan Compassionate Care,Protect,Repeat Spine Referrer,Tier 1,Named Sean Priority,2,9,PCP,Warren,127.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Sean,S-R01,Cadence revisit,3,"DIAB AND KINNER INTERNAL MEDICINE, PC- use",Convert to repeat,One Spine Patient,Tier 1,Core Sterling / Macomb Lane,1,1,PCP,WARREN,114.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Sean,S-R01,Cadence revisit,4,MI Family Practice,Protect,Repeat Spine Referrer,Tier 1,Named Sean Priority,3,8,PCP,Warren,7.0,False,"C2 (validated universe, routes v2)"
2026-08-10,W2,Sean,S-R01,Cadence revisit,5,Get Well Urgent Care - Sterling Heights,Convert to repeat,One Spine Patient,Tier 1,Core Sterling / Macomb Lane,1,2,Urgent Care,Sterling Heights,42.0,False,"C2 (validated universe, routes v2)"
2026-08-17,W3,Coty,C-R01,Cadence revisit,1,Corondan Medical,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Warren,90.0,False,"C2 (validated universe, routes v2)"
2026-08-17,W3,Coty,C-R01,Cadence revisit,2,Urgent Care Family,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Urgent Care,Sterling Heights,21.0,False,"C2 (validated universe, routes v2)"
2026-08-17,W3,Coty,C-R02,Cadence revisit,1,Lakeview Medical Center,Protect,Repeat Spine Referrer,Tier 1,Wave 1,7,13,PCP,St. Clair Shores,7.0,False,"C2 (validated universe, routes v2)"
